Id,Needs_NSC_Review__c,NSC_Review_Reason__c,Index (for debugging)
003f400000TlTPDAA3,True,<Changed>New unreported left college: Canada College (Jan 2019 start),4139
003f400000TlTK6AAN,True,<Changed>New unreported left college: Sonoma State University (Aug 2018 start),3123
003f40000169hz6AAA,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Sep 2019 start),650
003f400000KvxLDAAZ,True,<Changed>New unreported graduation (was Attending): San Jose State University (May 2020),372
003f400000TlTL4AAN,True,<Changed>New unreported left college: College of San Mateo (Aug 2018 start),1405
003f40000169hsUAAQ,True,<Not changed>NSC indicates still attending (currently Withdrew): Skyline College (Aug 2019 start currently 08/25/2020 end),3591
003f400000KvxXOAAZ,True,<Changed>New unreported left college: College of San Mateo (Jun 2018 start),3856
003f400000KvxYZAAZ,True,<Changed>New unreported left college: Canada College (Jan 2019 start),7
003f400000KvxYZAAZ,True,<Changed>New unreported left college: College of San Mateo (Jun 2018 start),2
003f400000TlTRnAAN,True,<Changed>New unreported left college: San Francisco State University (Aug 2018 start),4182
003f400000TlTQIAA3,True,<Changed>New unreported left college: De Anza College (Sep 2018 start),4207
003f400000KvxYVAAZ,True,<Changed>New unreported left college: Foothill College (Jan 2018 start),4133
003f400000KvxNrAAJ,True,<Changed>New unreported left college: Canada College (Aug 2015 start),2940
003f400000KvxJlAAJ,True,<Changed>New unreported graduation (was Withdrew): Azusa Pacific University (May 2018),902
003f400000KvxRHAAZ,True,<Changed>New unreported left college: Foothill College (Apr 2019 start),4141
003f400000TlTMaAAN,True,<Changed>New unreported left college: Portland State University (Sep 2018 start),91
003f400000TlTKlAAN,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jun 2019 start),635
003f400000KvxfNAAR,True,<Changed>New unreported left college: Skyline College (Jun 2018 start),2791
003f400000KvxTqAAJ,True,<Changed>New unreported left college: Foothill College (Sep 2016 start),3515
003f400000TlTLwAAN,True,<Not changed>NSC indicates still attending (currently Withdrew): San Jose State University (Aug 2018 start currently 04/25/2019 end),244
003f400000TlTRDAA3,True,<Changed>New unreported left college: Notre Dame de Namur University (Jan 2019 start),1753
003f400000TlTLyAAN,True,<Changed>New unreported left college: Notre Dame de Namur University (Aug 2018 start),1424
003f40000169hqmAAA,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Sep 2019 start),2461
003f400000KvxKnAAJ,True,<Changed>New unreported left college: College of San Mateo (Jan 2018 start),1588
003f400000TlTLMAA3,True,<Not changed>NSC indicates still attending (currently Transferred out): San Jose State University (Aug 2018 start currently 08/24/2020 end),3511
003f400000KvxNxAAJ,True,<Not changed>Graduation not confirmed (Attending in NSC): Stanford University (Apr 2020 start),1319
003f400000KvxX6AAJ,True,<Changed>New unreported left college: Foothill College (Sep 2017 start),2510
003f400000TlTQzAAN,True,<Changed>New unreported left college: Sonoma State University (Aug 2018 start),3977
003f400000KvxW7AAJ,True,<Added>NSC indicates previously unreported enrollment (Transferred out):  (Jun 2017 start),3659
003f400000KvxV2AAJ,True,<Added>NSC indicates previously unreported enrollment (Transferred out):  (Jun 2018 start),1301
003f400000KvxWbAAJ,True,<Changed>New unreported left college: De Anza College (Apr 2018 start),4017
003f400000KvxWbAAJ,True,<Added>NSC indicates previously unreported enrollment (Transferred out):  (Sep 2018 start),4019
003f400000TlTKQAA3,True,<Changed>New unreported left college: University of California-Merced (Aug 2018 start),743
003f400000TlTPdAAN,True,<Changed>New unreported left college: Foothill College (Sep 2018 start),2752
003f400000TlTPdAAN,True,<Changed>New unreported left college: College of San Mateo (Jan 2019 start),2751
003f400000TlTPdAAN,True,<Changed>New unreported left college: Contra Costa College (Jan 2019 start),2750
003f400000KvxY9AAJ,True,<Changed>New unreported left college: Foothill College (Sep 2018 start),10
003f400000KvxUhAAJ,True,<Not changed>Graduation not confirmed (Attending in NSC): University of California-San Diego (Sep 2016 start),1237
003f400000KvxP9AAJ,True,<Changed>New unreported left college: University of California-Davis (Jun 2018 start),2810
003f400000TlTKJAA3,True,<Changed>New unreported left college: De Anza College (Sep 2018 start),2128
003f400000TlTKJAA3,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jan 2019 start),2127
003f400000KvxMrAAJ,True,<Changed>New unreported left college: Tacoma Community College (Sep 2018 start),676
003f400000KvxMrAAJ,True,<Changed>New unreported left college: Foothill College (Jul 2018 start),675
003f400000KvxMrAAJ,True,<Changed>New unreported left college: San Francisco State University (Jun 2018 start),671
003f400000KvxgXAAR,True,<Added>NSC indicates previously unreported enrollment (Transferred out):  (Jun 2018 start),4104
003f400000KvxQxAAJ,True,<Changed>New unreported left college: De Anza College (Jan 2019 start),66
003f400000KvxQxAAJ,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Sep 2019 start),64
003f40000169hvpAAA,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jan 2020 start),1041
003f400000KvxeJAAR,True,<Changed>New unreported left college: City College of San Francisco (Aug 2018 start),977
003f400000KvxSAAAZ,True,<Not changed>Graduation not confirmed (Attending in NSC): University of California-Irvine (Sep 2015 start),1157
003f40000169i00AAA,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Sep 2019 start),4039
003f400000KvxJZAAZ,True,<Changed>New unreported left college: Spokane Falls Community College (Sep 2018 start),3530
003f400000KvxfHAAR,True,<Changed>New unreported graduation (was Transferred out): Skyline College (Dec 2019),3371
003f400000KvxVQAAZ,True,<Added>NSC indicates previously unreported enrollment (Withdrew):  (Jun 2017 start),3933
003f400000TlTKhAAN,True,<Changed>New unreported left college: Canada College (Aug 2018 start),1624
003f400000TlTP0AAN,True,<Changed>New unreported left college: Sacramento City College (Aug 2018 start),46
003f400000KvxUAAAZ,True,<Changed>New unreported left college: Chabot College (May 2018 start),4066
003f400000KvxRiAAJ,True,<Added>NSC indicates previously unreported enrollment (Withdrew):  (Jun 2018 start),2141
003f400000KvxRiAAJ,True,<Added>NSC indicates previously unreported enrollment (Withdrew):  (Jun 2017 start),2140
003f400000TlTR1AAN,True,<Changed>New unreported left college: University of Redlands (Sep 2018 start),3010
003f400000KvxUHAAZ,True,<Changed>New unreported left college: Skyline College (Jun 2018 start),2054
003f400000TlTPSAA3,True,<Changed>New unreported left college: University of California-Merced (Aug 2018 start),3769
003f400000KvxM2AAJ,True,<Changed>New unreported left college: Foothill College (Jan 2018 start),2623
003f400000KvxQhAAJ,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Aug 2016 start),2259
003f400000KvxKjAAJ,True,<Changed>New unreported left college: Canada College (Aug 2017 start),4083
003f400000KvxKjAAJ,True,<Changed>New unreported left college: Skyline College (Jun 2018 start),4079
003f400000KvxKjAAJ,True,<Changed>New unreported left college: College of Alameda (Aug 2018 start),4078
003f400000KvxKjAAJ,True,<Changed>New unreported left college: Mission College (Jan 2019 start),4077
003f400000TlTRRAA3,True,<Changed>New unreported left college: Loyola Marymount University (Aug 2018 start),2604
003f400000TlTSaAAN,True,<Changed>New unreported left college: California State University-Monterey Bay (Aug 2018 start),4216
003f400000KvxV5AAJ,True,<Changed>New unreported left college: University of California-Merced (Aug 2018 start),2233
003f400000KvxV5AAJ,True,<Added>NSC indicates previously unreported enrollment (Transferred out):  (Jan 2018 start),2234
003f400000KvxJVAAZ,True,<Changed>New unreported left college: Canada College (Aug 2018 start),2324
003f40000169hsEAAQ,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jun 2020 start),2549
003f400000KvxfOAAR,True,<Changed>New unreported left college: Skyline College (Aug 2017 start),857
003f400000TlTKXAA3,True,<Not changed>NSC indicates still attending (currently Withdrew): Canada College (Aug 2020 start currently 09/06/2020 end),2497
003f400000TlTKXAA3,True,<Changed>New unreported left college: Canada College (Jan 2019 start),2496
003f400000TlTKXAA3,True,<Changed>New unreported left college: Foothill College (Sep 2018 start),2495
003f400000KvxcbAAB,True,<Not changed>NSC indicates still attending (currently Withdrew): Ashford University (Oct 2019 start currently 03/09/2020 end),62
003f400000KvxRQAAZ,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jun 2019 start),2738
003f400000KvxQYAAZ,True,<Added>NSC indicates previously unreported enrollment (Withdrew):  (Jan 2018 start),3489
003f400000KvxRAAAZ,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Sep 2018 start),3610
003f400000KvxRAAAZ,True,<Added>NSC indicates previously unreported enrollment (Transferred out):  (Feb 2016 start),3608
003f400000KvxRAAAZ,True,<Added>NSC indicates previously unreported enrollment (Withdrew):  (Jan 2017 start),3609
003f400000KvxNwAAJ,True,<Changed>New unreported left college: De Anza College (Jul 2018 start),161
003f400000KvxdpAAB,True,<Changed>New unreported left college: San Jose State University (Aug 2017 start),1495
003f400000KvxYSAAZ,True,<Changed>New unreported left college: Foothill College (Sep 2018 start),1901
003f400000KvxQdAAJ,True,<Added>NSC indicates previously unreported enrollment (Withdrew):  (Jan 2018 start),3338
003f400000KvxWhAAJ,True,<Added>NSC indicates previously unreported enrollment (Withdrew):  (Sep 2017 start),292
003f400000KvxUvAAJ,True,<Changed>New unreported left college: San Francisco State University (Aug 2016 start),3092
003f400000KvxKwAAJ,True,<Changed>New unreported graduation (was Transferred out): Canada College (May 2018),4154
003f400000KvxKwAAJ,True,<Not changed>Graduation not confirmed (Withdrew in NSC): Canada College (Jun 2018 start),4155
003f400000TlTPAAA3,True,<Changed>New unreported left college: Skyline College (Aug 2018 start),2079
003f400000KvxSeAAJ,True,<Changed>New unreported left college: Foothill College (Sep 2017 start),3996
003f400000KvxVuAAJ,True,<Not changed>Graduation not confirmed (Attending in NSC): University of California-Santa Barbara (Sep 2016 start),43
003f400000KvxYIAAZ,True,<Changed>New unreported left college: Skyline College (Jun 2018 start),1036
003f40000169hvjAAA,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Sep 2019 start),3069
003f400000KvxgLAAR,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jun 2020 start),4174
003f400000KvxgLAAR,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jun 2019 start),4173
003f400000TlTMvAAN,True,<Changed>New unreported left college: San Francisco State University (Aug 2018 start),3393
003f400000TlTMvAAN,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jan 2019 start),3395
003f400000KvxMJAAZ,True,<Changed>New unreported left college: Northeastern University (May 2017 start),3636
003f400000TlTMKAA3,True,<Changed>New unreported left college: Cogswell Polytechnical College (Sep 2018 start),3825
003f400000KvxceAAB,True,<Not changed>NSC indicates still attending (currently Withdrew): Canada College (Aug 2019 start currently 08/27/2020 end),1898
003f400000TlTMFAA3,True,<Changed>New unreported left college: Notre Dame de Namur University (Aug 2018 start),1728
003f400000KvxfMAAR,True,<Changed>New unreported left college: San Francisco State University (Aug 2017 start),4000
003f400000TlTStAAN,True,<Changed>New unreported left college: University of California-Santa Barbara (Sep 2018 start),845
003f400000TlTMWAA3,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jun 2019 start),2528
003f400000KvxTXAAZ,True,<Changed>New unreported left college: College of San Mateo (Jan 2018 start),3576
003f400000TlTOsAAN,True,<Changed>New unreported left college: Skyline College (Aug 2018 start),871
003f400000KvxKIAAZ,True,<Changed>New unreported left college: Merritt College (Jan 2019 start),1363
003f400000KvxKIAAZ,True,<Changed>New unreported left college: Canada College (Jan 2019 start),1362
003f400000KvxeYAAR,True,<Changed>New unreported left college: Coastline Community College (Jun 2018 start),260
003f400000KvxK4AAJ,True,<Changed>New unreported left college: George Washington University (Aug 2018 start),1958
003f40000169hqpAAA,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Sep 2019 start),189
003f400000KvxfFAAR,True,<Changed>New unreported left college: California State University-East Bay (Sep 2017 start),265
003f400000KvxPwAAJ,True,<Changed>New unreported left college: Folsom Lake College (Aug 2016 start),950
003f400000KvxYhAAJ,True,<Changed>New unreported left college: San Francisco State University (Jan 2018 start),2653
003f400000KvxdWAAR,True,<Added>NSC indicates previously unreported enrollment (Transferred out):  (Jun 2018 start),3829
003f400000OdnFeAAJ,True,<Changed>New unreported left college: California State University-Stanislaus (Aug 2018 start),1540
003f400000KvxMhAAJ,True,<Changed>New unreported graduation (was Withdrew): University of San Francisco (May 2018),311
003f400000KvxNvAAJ,True,<Changed>New unreported left college: Canada College (Jun 2018 start),3324
003f400000TlTMEAA3,True,<Changed>New unreported left college: University of California-Merced (Aug 2018 start),2120
003f400000KvxcSAAR,True,<Changed>New unreported left college: San Jose State University (Aug 2017 start),463
003f400000KvxcSAAR,True,<Changed>New unreported left college: Canada College (Aug 2018 start),462
003f400000KvxdbAAB,True,<Added>NSC indicates previously unreported enrollment (Transferred out):  (Jan 2019 start),107
003f400000KvxdbAAB,True,<Added>NSC indicates previously unreported enrollment (Withdrew):  (Sep 2017 start),106
003f400000KvxSkAAJ,True,<Changed>New unreported left college: California State University-Sacramento (May 2016 start),2077
003f400000KvxO4AAJ,True,<Changed>New unreported left college: Santa Clara University (Sep 2015 start),3494
003f400000KvxQfAAJ,True,<Added>NSC indicates previously unreported enrollment (Transferred out):  (Jun 2016 start),1277
003f400001XsrqFAAR,True,<Not changed>NSC indicates still attending (currently Withdrew): Pacific Lutheran University (Sep 2020 start currently 09/10/2020 end),1434
003f400000TlTQ4AAN,True,<Changed>New unreported left college: University of California-Merced (Aug 2018 start),1680
003f400000KvxJYAAZ,True,<Changed>New unreported left college: College of San Mateo (Jun 2018 start),3821
003f400000KvxddAAB,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jan 2020 start),763
